T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
275.000000,15,91.200000,94.200000,61.689750,60.171000
276.000000,15,91.400000,94.800000,63.238750,61.536500
277.000000,15,91.100000,94.500000,61.298000,59.932500
278.000000,15,91.600000,95.000000,61.085500,59.808500
279.000000,15,91.100000,93.800000,60.952500,59.484000
280.000000,15,91.500000,93.600000,60.005250,59.037750
281.000000,15,91.100000,94.200000,58.095250,57.292000
282.000000,15,90.900000,93.000000,59.685250,58.662500
283.000000,15,90.900000,94.300000,58.490000,57.832000
284.000000,15,91.100000,93.700000,57.823750,57.191750
285.000000,15,91.600000,93.900000,58.188250,57.566000
286.000000,15,92.400000,94.300000,57.180750,56.659250
287.000000,15,92.800000,94.300000,56.731250,56.239750
288.000000,15,91.200000,92.800000,56.206000,56.033500
289.000000,15,92.200000,94.000000,55.669500,55.751500
290.000000,15,91.200000,93.200000,54.711500,54.988750
291.000000,15,92.200000,93.200000,55.592750,55.578000
292.000000,15,91.700000,92.800000,55.348500,55.621000
293.000000,15,92.500000,93.400000,54.034250,54.666250
294.000000,15,91.600000,92.700000,54.519250,55.070000
295.000000,15,91.200000,90.700000,53.552500,54.727250
296.000000,15,92.200000,92.400000,54.212250,55.238750
297.000000,15,90.900000,90.600000,52.904250,54.058000
298.000000,15,92.000000,91.400000,53.109500,54.593500
299.000000,15,92.300000,92.000000,50.026250,52.363500
300.000000,15,92.800000,90.300000,50.524250,52.643750
