T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
168.000000,15,94.700000,91.600000,19.304250,14.970750
169.000000,15,95.000000,92.900000,19.332500,15.047250
170.000000,15,95.600000,91.900000,19.695000,15.253250
171.000000,15,95.700000,91.400000,19.685750,15.293250
172.000000,15,93.400000,88.900000,20.009000,15.497000
173.000000,15,95.200000,91.500000,20.063000,15.600750
174.000000,15,94.900000,90.800000,20.192500,15.655750
175.000000,15,95.200000,90.800000,20.514500,15.862250
176.000000,15,95.700000,91.000000,20.557250,15.962250
177.000000,15,94.900000,91.500000,20.784500,16.101750
178.000000,15,94.000000,89.300000,20.978750,16.244250
179.000000,15,95.300000,91.000000,21.215750,16.476750
180.000000,15,94.700000,90.700000,21.350250,16.536000
181.000000,15,94.800000,90.300000,21.517000,16.677500
182.000000,15,95.600000,90.200000,21.601500,16.751000
183.000000,15,95.000000,90.400000,22.004750,17.060000
184.000000,15,94.100000,90.700000,22.045000,17.035750
185.000000,15,93.800000,88.700000,22.270000,17.264500
186.000000,15,95.200000,90.200000,22.405750,17.415500
187.000000,15,94.800000,90.000000,22.693250,17.584500
188.000000,15,95.100000,89.900000,22.912500,17.764250
189.000000,15,93.400000,88.100000,23.166500,17.922750
190.000000,15,94.500000,90.400000,23.183000,17.974250
191.000000,15,95.400000,90.100000,23.319000,18.038000
192.000000,15,94.400000,90.100000,23.716750,18.414750
193.000000,15,93.500000,88.100000,23.908000,18.517250
194.000000,15,94.300000,87.800000,24.115500,18.643000
195.000000,15,92.400000,87.700000,23.802750,18.568750
196.000000,15,94.300000,88.700000,24.269750,18.801500
197.000000,15,95.100000,89.400000,24.661250,19.070750
198.000000,15,94.900000,90.600000,24.680500,19.118250
199.000000,15,94.100000,87.900000,25.022250,19.334500
200.000000,15,92.100000,86.900000,24.979500,19.453750
201.000000,15,94.100000,89.000000,25.182250,19.541750
202.000000,15,93.700000,88.600000,25.418750,19.745750
203.000000,15,93.000000,88.400000,25.964750,20.083500
204.000000,15,94.600000,88.300000,25.932750,20.085750
205.000000,15,93.800000,87.600000,26.307250,20.383750
206.000000,15,94.100000,88.300000,26.202250,20.435750
207.000000,15,94.800000,88.700000,26.746750,20.651750
208.000000,15,93.500000,88.700000,26.697250,20.642500
209.000000,15,94.400000,89.000000,26.952250,20.874250
210.000000,15,93.700000,88.200000,27.120000,20.999250
211.000000,15,94.600000,89.100000,27.354250,21.192750
212.000000,15,94.000000,88.000000,27.455250,21.291750
213.000000,15,93.800000,89.800000,27.768500,21.513250
214.000000,15,95.400000,88.400000,28.054500,21.723000
215.000000,15,94.100000,88.700000,28.174750,21.803000
216.000000,15,92.800000,86.900000,28.391000,22.019750
217.000000,15,93.000000,87.500000,28.666750,22.225000
218.000000,15,92.200000,85.600000,28.953500,22.391000
219.000000,15,93.500000,88.100000,29.128750,22.581500
220.000000,15,93.700000,87.100000,29.109250,22.557750
221.000000,15,93.700000,88.200000,29.300250,22.735750
