T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
266.000000,15,98.100000,93.400000,50.357000,40.632500
267.000000,15,98.000000,93.800000,50.034250,40.384250
268.000000,15,98.500000,93.800000,50.000000,40.290500
269.000000,15,98.100000,92.900000,49.881750,40.258250
270.000000,15,98.600000,93.800000,49.901500,40.236500
271.000000,15,97.000000,93.000000,49.034500,39.568000
272.000000,15,98.100000,94.200000,48.741000,39.289500
273.000000,15,98.900000,95.100000,48.941750,39.459750
274.000000,15,98.900000,96.200000,48.400250,39.043000
275.000000,15,98.700000,96.500000,48.147250,38.754250
276.000000,15,98.400000,95.300000,46.952000,37.934250
277.000000,15,99.000000,96.800000,47.407500,38.189750
278.000000,15,98.800000,96.900000,46.447000,37.464500
279.000000,15,98.900000,96.900000,46.448500,37.445750
280.000000,15,98.700000,97.400000,45.178750,36.447250
281.000000,15,98.100000,95.500000,44.382500,35.795500
282.000000,15,97.900000,96.200000,44.469250,35.904750
283.000000,15,99.300000,97.600000,43.107750,34.749500
284.000000,15,98.400000,96.900000,43.363750,34.905750
285.000000,15,98.900000,97.300000,41.992250,33.850500
286.000000,15,99.000000,97.600000,41.137500,33.164500
287.000000,15,98.700000,97.200000,41.333250,33.337500
288.000000,15,99.700000,98.800000,39.739750,32.022000
289.000000,15,99.400000,98.400000,39.139500,31.566000
290.000000,15,99.100000,97.400000,38.188000,30.823000
291.000000,15,99.000000,97.900000,37.511500,30.278750
292.000000,15,98.700000,95.900000,36.826500,29.784250
293.000000,15,99.500000,97.700000,35.730250,28.926250
294.000000,15,98.500000,96.800000,35.931000,29.012750
295.000000,15,98.800000,96.600000,35.002250,28.322000
296.000000,15,99.600000,97.700000,33.607000,27.251500
297.000000,15,99.000000,96.900000,33.487000,27.157500
298.000000,15,99.100000,95.900000,32.761250,26.600750
299.000000,15,99.200000,96.400000,31.650000,25.763500
300.000000,15,99.200000,95.500000,31.511250,25.651750
