T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
282.000000,15,97.900000,96.200000,44.469250,35.917750
283.000000,15,99.300000,97.600000,43.107750,34.757750
284.000000,15,98.400000,96.900000,43.363750,34.917750
285.000000,15,98.900000,97.300000,41.992250,33.866750
286.000000,15,99.000000,97.600000,41.137500,33.170750
287.000000,15,98.700000,97.200000,41.333250,33.351750
288.000000,15,99.700000,98.800000,39.739750,32.047000
289.000000,15,99.400000,98.400000,39.139500,31.580250
290.000000,15,99.100000,97.400000,38.188000,30.846500
291.000000,15,99.000000,97.900000,37.511500,30.281250
292.000000,15,98.700000,95.900000,36.826500,29.792250
293.000000,15,99.500000,97.700000,35.730250,28.937000
294.000000,15,98.500000,96.800000,35.931000,29.023250
295.000000,15,98.800000,96.600000,35.002250,28.334500
296.000000,15,99.600000,97.700000,33.607000,27.269000
297.000000,15,99.000000,96.900000,33.487000,27.167250
298.000000,15,99.100000,95.800000,32.761250,26.624250
299.000000,15,99.200000,96.400000,31.650000,25.769750
300.000000,15,99.200000,95.300000,31.511250,25.657750
