T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
170.000000,15,91.000000,95.500000,55.666500,61.811250
171.000000,15,93.300000,97.100000,56.989500,62.930250
172.000000,15,92.300000,96.400000,57.572750,63.346000
173.000000,15,90.900000,95.100000,57.868500,63.746750
174.000000,15,91.200000,95.300000,57.565750,63.729750
175.000000,15,90.900000,95.600000,58.216500,64.594000
176.000000,15,92.000000,96.500000,57.687250,63.757250
177.000000,15,94.100000,97.100000,60.469500,66.495000
178.000000,15,93.000000,95.500000,59.864750,66.130500
179.000000,15,93.300000,96.300000,61.066000,67.431750
180.000000,15,92.200000,95.900000,61.985000,68.439250
181.000000,15,92.400000,96.700000,61.826750,68.038000
182.000000,15,93.200000,96.900000,63.054000,69.340000
183.000000,15,91.300000,96.200000,63.693750,70.222500
184.000000,15,92.700000,95.900000,63.235750,69.460250
185.000000,15,92.600000,96.600000,63.700250,69.844250
186.000000,15,91.700000,95.600000,64.716000,71.083500
187.000000,15,93.800000,97.200000,65.444000,71.917750
188.000000,15,91.300000,95.500000,64.770750,71.065500
189.000000,15,92.300000,95.900000,65.539000,72.188250
190.000000,15,93.000000,96.800000,67.075500,73.592750
191.000000,15,92.700000,95.600000,67.045250,73.599750
192.000000,15,92.500000,96.000000,67.428750,73.719500
193.000000,15,92.400000,96.300000,68.332750,74.669750
194.000000,15,93.500000,96.700000,69.771750,75.933750
195.000000,15,91.500000,95.500000,68.943250,74.990750
196.000000,15,90.100000,94.300000,68.435500,75.100250
197.000000,15,91.900000,95.700000,70.840250,76.738500
198.000000,15,92.000000,95.200000,70.482750,76.611250
199.000000,15,92.200000,95.500000,71.775250,77.556750
200.000000,15,92.000000,95.600000,74.580000,80.264250
201.000000,15,92.600000,95.700000,71.477750,77.234500
202.000000,15,92.100000,95.400000,73.579750,79.225500
203.000000,15,90.800000,95.100000,72.602000,78.549000
204.000000,15,92.100000,96.300000,74.894250,80.321500
205.000000,15,92.500000,96.800000,75.855500,80.970250
206.000000,15,91.400000,94.900000,75.430000,80.459750
207.000000,15,93.000000,96.200000,77.378000,82.092750
208.000000,15,92.100000,96.200000,76.614250,81.329500
209.000000,15,91.800000,95.400000,77.332500,82.149250
210.000000,15,90.600000,94.200000,78.206000,82.763000
211.000000,15,91.800000,94.800000,76.647750,81.344250
212.000000,15,90.500000,94.700000,77.108500,81.736500
213.000000,15,92.600000,95.500000,79.292750,83.489250
214.000000,15,92.900000,96.000000,80.036500,84.126000
215.000000,15,92.400000,95.800000,80.659250,84.306500
216.000000,15,91.800000,95.500000,80.512000,84.047000
217.000000,15,92.200000,96.100000,81.183750,85.060000
218.000000,15,92.900000,97.300000,81.892000,85.267000
219.000000,15,91.200000,95.000000,81.328250,84.524250
220.000000,15,93.100000,95.700000,81.965000,85.186500
221.000000,15,91.400000,95.000000,82.729500,85.548250
222.000000,15,93.600000,95.500000,82.840750,85.429750
223.000000,15,91.600000,94.900000,82.783750,85.306250
224.000000,15,93.500000,96.000000,85.047000,87.144250
225.000000,15,93.100000,95.500000,83.711500,85.884250
226.000000,15,92.400000,95.200000,84.658750,86.404250
227.000000,15,92.600000,95.100000,85.949250,87.123000
228.000000,15,92.700000,96.400000,85.937500,87.075000
229.000000,15,91.600000,94.600000,85.949250,87.079250
230.000000,15,92.900000,95.400000,85.943750,86.812250
231.000000,15,91.700000,94.600000,86.215000,86.797000
232.000000,15,92.000000,94.800000,87.429000,87.627750
233.000000,15,92.000000,95.500000,87.494000,87.293000
234.000000,15,91.900000,95.300000,87.984000,87.716750
235.000000,15,91.500000,94.700000,88.386250,87.700000
236.000000,15,91.900000,94.400000,86.698000,86.514250
237.000000,15,92.100000,94.700000,87.557500,86.799000
238.000000,15,90.400000,93.300000,87.079500,86.470750
239.000000,15,91.700000,95.400000,86.997500,86.175250
240.000000,15,91.500000,94.800000,87.430750,86.080000
241.000000,15,91.800000,94.700000,88.447500,86.871000
242.000000,15,91.500000,94.700000,88.597500,86.606250
243.000000,15,91.200000,94.900000,89.137500,86.881750
244.000000,15,92.700000,95.300000,89.809500,87.539000
245.000000,15,92.300000,95.300000,90.410250,87.455750
246.000000,15,91.900000,95.000000,89.274500,86.545500
247.000000,15,91.800000,95.300000,87.719750,85.266250
248.000000,15,90.100000,94.500000,88.043750,85.650500
249.000000,15,92.100000,95.300000,87.913250,85.172750
250.000000,15,93.300000,95.900000,89.408750,86.494750
251.000000,15,91.900000,95.600000,87.743250,84.939000
252.000000,15,92.300000,95.800000,88.698250,85.356500
253.000000,15,92.900000,95.400000,88.034250,85.008750
254.000000,15,90.300000,94.100000,87.415500,84.072250
255.000000,15,92.500000,95.700000,87.784250,84.044750
256.000000,15,92.300000,94.700000,86.297500,82.669250
257.000000,15,91.800000,95.100000,87.812250,83.636750
258.000000,15,92.200000,95.300000,87.457750,83.139500
259.000000,15,91.900000,95.400000,86.084250,82.483250
260.000000,15,92.600000,95.900000,85.704750,82.186500
261.000000,15,93.800000,97.000000,87.458750,82.950000
262.000000,15,92.900000,95.100000,85.208500,81.183500
263.000000,15,92.500000,96.100000,84.884000,81.044250
264.000000,15,93.000000,96.500000,85.101500,81.108000
