T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
274.000000,15,98.300000,95.900000,46.458000,36.689500
275.000000,15,98.900000,96.200000,46.222500,36.471000
276.000000,15,97.800000,95.300000,45.280750,35.795750
277.000000,15,99.000000,96.800000,45.773500,36.198250
278.000000,15,98.600000,96.300000,44.888000,35.490750
279.000000,15,98.700000,97.400000,44.625250,35.201000
280.000000,15,99.000000,96.800000,43.814750,34.565500
281.000000,15,98.700000,96.500000,43.104750,33.952250
282.000000,15,97.600000,96.200000,43.077250,33.999250
283.000000,15,99.100000,97.600000,42.084500,33.140250
284.000000,15,98.500000,97.200000,41.890500,33.018000
285.000000,15,98.400000,97.100000,41.068500,32.370000
286.000000,15,99.100000,98.100000,40.139000,31.520750
287.000000,15,98.900000,97.900000,39.704750,31.269250
288.000000,15,99.600000,99.300000,38.660750,30.307000
289.000000,15,99.000000,98.500000,37.991250,29.830500
290.000000,15,99.400000,98.400000,37.009000,29.108000
291.000000,15,99.200000,98.500000,36.209000,28.401000
292.000000,15,98.500000,97.700000,35.666500,28.017000
293.000000,15,99.400000,97.700000,34.318000,26.994500
294.000000,15,98.500000,97.000000,34.746500,27.297250
295.000000,15,99.400000,97.800000,33.880000,26.614250
296.000000,15,99.600000,98.500000,32.067750,25.258500
297.000000,15,99.200000,97.700000,32.031750,25.194500
298.000000,15,99.400000,97.200000,31.541500,24.857750
299.000000,15,99.100000,97.000000,30.368750,23.945750
300.000000,15,99.400000,96.700000,30.453250,23.997000
